customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7638,Philip Hernandez,danielsmichelle@example.net,Antarctica (the territory South of 60 deg S),2024-08-25,Basic,579
7639,David Smith,angel96@example.org,Netherlands,2021-03-27,Standard,2114.37
7640,Kari Lee,alyssa14@example.com,Albania,2024-11-29,Standard,367.85
7641,Victoria Hansen,heather40@example.net,Lao People's Democratic Republic,2023-11-16,Premium,12330.1
7642,Shannon Schaefer,larry17@example.com,Honduras,2020-05-21,Basic,288.56
7643,James Guerra,olopez@example.org,Dominica,2022-07-17,Standard,442.92
7644,Catherine Brooks,starkstephanie@example.net,Liberia,2024-08-15,Basic,159.03
7645,Angela Gallagher,leahmyers@example.net,Romania,2024-05-02,Standard,2557.68
7646,Justin Hernandez,sgregory@example.com,Palestinian Territory,2023-11-13,Standard,2614.87
7647,Brian Walker,sarahbrown@example.org,Faroe Islands,2020-01-09,Premium,6036.13
7648,Jordan Foster,mmonroe@example.org,Netherlands Antilles,2020-06-30,Standard,1974.52
7649,Alexandra Anderson,milleranna@example.net,Bahamas,2021-10-11,Standard,793.14
7650,Caitlin Perez,hubbardsamuel@example.com,Guernsey,2024-08-05,Basic,480.27
7651,Katherine Lopez,daniel86@example.com,Saint Lucia,2021-06-25,Basic,597.82
7652,David Mathis,david19@example.com,Sri Lanka,2020-09-19,Standard,469.82
7653,Wanda Fuller,erikbaker@example.org,Portugal,2022-02-28,Standard,367.57
7654,Dawn Vincent,lovericardo@example.org,Timor-Leste,2024-12-31,Premium,10437.39
7655,Mark Steele,briangarza@example.com,Reunion,2022-04-20,Standard,848.17
7656,Sabrina Hughes,kaitlyncastro@example.com,Spain,2023-11-20,Basic,203.86
7657,Melissa Wilson,gregoryjones@example.org,Russian Federation,2021-02-22,Basic,504.38
7658,Mr. James Brown,chris20@example.net,Northern Mariana Islands,2022-12-25,Basic,576.42
7659,Jason Morton,acase@example.net,Lithuania,2020-10-18,Premium,3029.77
7660,Christina Walker,scott32@example.com,Cape Verde,2022-11-26,Standard,2780.02
7661,Stacy Vazquez,steven36@example.com,Montenegro,2024-02-14,Standard,1739.19
7662,Lauren Stewart,vasquezjacob@example.com,Tajikistan,2020-10-31,Basic,736
7663,Laura Guzman,jeanette99@example.net,Saudi Arabia,2022-08-18,Standard,586.93
7664,Susan Mosley,chandlerdouglas@example.org,Pakistan,2024-07-25,Basic,190.88
7665,Karen White MD,reyeschristopher@example.net,Lebanon,2022-09-30,Premium,5388.88
7666,Jonathan Hernandez,christian26@example.org,Bhutan,2023-01-04,Standard,2219.56
7667,Daniel Dunn,andrewglover@example.net,Benin,2023-07-04,Basic,212.87
7668,Darrell Martinez,amandadecker@example.com,Tajikistan,2022-08-12,Standard,1292.01
7669,Gary Kirby,byrdjasmine@example.net,Nepal,2020-12-03,Standard,2376.91
7670,Anthony Short,hallsteven@example.net,Mauritius,2023-06-16,Standard,1171.73
7671,Rose Rice,donald38@example.com,Paraguay,2020-07-17,Basic,282.62
7672,Steven Harmon,smithsheena@example.net,Saint Vincent and the Grenadines,2020-07-10,Premium,9641.83
7673,Jeffery Moore,vwalter@example.org,New Caledonia,2021-06-03,Basic,703.73
7674,Kendra Richardson,john99@example.org,Comoros,2023-10-20,Standard,2889.63
7675,Erica Parker,perezmichelle@example.com,Niue,2020-08-19,Standard,2652.6
7676,Danielle Chambers,lindsey19@example.com,El Salvador,2022-08-25,Standard,860.03
7677,Christopher Walker,jonathan25@example.net,Moldova,2023-01-14,Standard,1664.22
7678,Tiffany Mcguire,smithalicia@example.org,North Macedonia,2022-10-19,Basic,614.96
7679,Jill Barajas,uhill@example.org,Belgium,2022-01-05,Basic,228.27
7680,Russell Hartman,zmitchell@example.net,Algeria,2023-11-13,Basic,708.69
7681,Joan Taylor,john77@example.com,Dominica,2020-02-13,Basic,758.59
7682,Olivia Payne,ibauer@example.org,Heard Island and McDonald Islands,2024-06-16,Standard,1427.17
7683,Donald Warren,smithsamantha@example.org,South Africa,2024-01-22,Standard,2376.24
7684,Brian Lawson,sscott@example.com,Mozambique,2024-12-09,Basic,522.55
7685,Christina Barnes,drakemonica@example.net,Guatemala,2024-06-17,Premium,12715.25
7686,Angel Roberts,reevesandrew@example.org,Norfolk Island,2022-02-28,Basic,611.31
7687,Donald Wilson,kroberts@example.org,Dominican Republic,2020-07-20,Standard,2991.72
7688,Jamie Friedman,hornshirley@example.org,Brazil,2022-12-05,Standard,823.44
7689,Devon Holmes,frank52@example.com,Togo,2020-10-01,Standard,1031.27
7690,Thomas Marshall,bryanespinoza@example.net,Spain,2023-03-18,Standard,1427.75
7691,Zachary Gaines,townsendtimothy@example.org,Guam,2022-03-18,Premium,5351.05
7692,Kristy Harris,tamara59@example.net,Sweden,2021-09-11,Standard,1192.8
7693,Dr. Vanessa Wilson MD,bergersarah@example.net,Nepal,2021-06-13,Standard,215.6
7694,Derrick Anderson,joshuabradley@example.com,Guinea-Bissau,2020-04-13,Standard,2202.27
7695,Luis Arnold,dianecrawford@example.com,Liberia,2020-02-15,Standard,161.52
7696,Olivia Parker,gchase@example.net,Mexico,2021-07-22,Standard,336.3
7697,Brenda Singleton,bramsey@example.com,Israel,2020-04-10,Standard,239.82
7698,Henry Gross,abigailsmith@example.org,Western Sahara,2020-12-23,Basic,756.92
7699,Jeffrey Harper,joyce44@example.org,Israel,2023-01-19,Premium,6213.35
7700,Tyler Vargas,edward32@example.net,Comoros,2022-11-04,Standard,1644.87
7701,David Oneill,jonesdeborah@example.net,Liechtenstein,2022-08-10,Premium,10676.76
7702,Matthew Bradley,jessicamora@example.org,Puerto Rico,2020-07-25,Standard,2911.81
7703,Hector Patterson,seth23@example.net,Japan,2021-07-04,Standard,542.54
7704,Jennifer Williams,gjones@example.org,Western Sahara,2020-08-26,Standard,1923.12
7705,Monica Bradford,dbyrd@example.net,Isle of Man,2021-04-27,Standard,465.55
7706,Theresa Johnson,julie18@example.com,Aruba,2020-10-04,Standard,2044.4
7707,Johnny Freeman,barry18@example.net,Gabon,2024-03-19,Premium,3657.19
7708,Sandra Brown,ianbird@example.com,Guinea,2023-02-04,Standard,2487.22
7709,Thomas Walker,robertpetersen@example.net,Albania,2022-08-23,Standard,1064.47
7710,Sherri Walker,monicaluna@example.org,Luxembourg,2020-07-11,Standard,2242.72
7711,Mary Cooke,wilsonangela@example.net,Montserrat,2024-03-09,Standard,1840.21
7712,Alexander Graves,smithshawn@example.net,Andorra,2023-01-26,Basic,549.02
7713,Martin Miller,omurillo@example.net,Italy,2021-04-30,Standard,2635.39
7714,Michelle Bennett,tiffanyrobinson@example.net,Equatorial Guinea,2023-03-27,Standard,1749.43
7715,Patrick Zimmerman,gpowell@example.net,Guadeloupe,2020-09-04,Standard,2321.66
7716,Christina Moody,rlindsey@example.com,Madagascar,2022-01-03,Premium,4258.98
7717,Frederick Powell,tammyabbott@example.org,Egypt,2024-04-13,Standard,911.95
7718,Adam Walker,nelsoncory@example.net,Iraq,2023-10-19,Basic,384.3
7719,Brittany Mitchell,michaelmcgee@example.org,British Indian Ocean Territory (Chagos Archipelago),2021-04-29,Basic,502.13
7720,Madeline Aguirre,watkinsalexander@example.org,Botswana,2023-09-12,Standard,348.5
7721,Kevin Anderson,gbeck@example.org,Mauritania,2024-09-09,Premium,12271.91
7722,Matthew Davis MD,pmckenzie@example.org,Korea,2022-03-26,Basic,797.41
7723,Andrew Green,daniellewells@example.com,Romania,2021-12-06,Premium,1745.92
7724,David Brooks,michellebell@example.com,Japan,2022-05-02,Standard,1161.94
7725,Beth Becker,stephen66@example.org,Azerbaijan,2022-03-29,Basic,58.74
7726,Elizabeth Meadows,johnstonrobin@example.org,Oman,2022-06-14,Standard,2606.35
7727,Brian Perez,woodkenneth@example.net,Solomon Islands,2024-10-04,Premium,6533.68
7728,Lisa Sellers,brownstephanie@example.net,Spain,2022-09-11,Standard,1251.84
7729,Jeffrey Arnold,rhart@example.net,Faroe Islands,2024-09-22,Standard,1604.74
7730,Emily Gray,xrosario@example.com,Japan,2020-02-21,Premium,7395.85
7731,Pamela Martin,andre15@example.org,Christmas Island,2020-10-17,Standard,2010.16
7732,Sonya Johnson,howardtimothy@example.org,Nauru,2021-09-23,Standard,1291.99
7733,Debra Johnson,juliestevens@example.org,Armenia,2022-08-03,Standard,2666.62
7734,Courtney Thompson,holmesderrick@example.org,Peru,2022-11-10,Standard,1155.27
7735,Martha Ford,hclark@example.net,Saint Barthelemy,2023-10-22,Basic,692.72
7736,Jeremy Clark,fperez@example.org,Northern Mariana Islands,2021-12-28,Standard,1138.47
7737,Nicolas Mason,fking@example.net,United States of America,2022-11-17,Basic,640.65
7738,Heather Manning,rebecca25@example.net,Ghana,2022-03-13,Standard,1816.41
7739,Rhonda Morris,david41@example.com,Egypt,2023-04-30,Premium,7324.61
7740,Anthony Allen,smartinez@example.org,Afghanistan,2024-09-02,Standard,1489.18
7741,Ms. Kristin Sullivan,simmonsjose@example.org,Vanuatu,2021-06-28,Standard,672.18
7742,Elizabeth Moore,bradleyerica@example.net,Congo,2020-03-19,Standard,1666
7743,Jonathan Lyons,garciastephanie@example.org,Marshall Islands,2022-08-16,Basic,362.87
7744,Shawna Harris,abigail54@example.com,Albania,2020-12-07,Basic,226.65
7745,Stephanie Guerrero,tanyamorrison@example.com,Dominican Republic,2023-08-13,Basic,380.09
7746,Dr. Thomas Wells,franklinmichael@example.com,Mexico,2020-02-08,Standard,1974.18
7747,Erik Kelly,joshuaduarte@example.org,Kuwait,2023-07-31,Standard,2351.93
7748,Dennis Henry,martinezjoshua@example.net,Guadeloupe,2021-09-09,Standard,523.56
7749,Mark Patterson,oscarwalker@example.org,Cape Verde,2020-03-01,Standard,2811.04
7750,Barbara Adams,karen80@example.net,Niue,2020-06-15,Basic,737.33
7751,Peggy Roberts,fosterjacob@example.com,North Macedonia,2023-07-15,Basic,335.95
7752,Alicia Henderson,mbuck@example.com,Netherlands,2022-01-12,Standard,2568
7753,James Brown,trevor39@example.org,Eritrea,2024-03-23,Basic,93.69
7754,Mark Lee,lindalee@example.net,Niue,2022-08-27,Basic,91.9
7755,Christine Wolfe DDS,petersdavid@example.org,Cuba,2022-09-14,Standard,2364.22
7756,Kaitlin Mcfarland,beasleystacey@example.net,Luxembourg,2020-08-27,Basic,481.52
7757,Kristin Mueller,trevinohayley@example.net,Singapore,2021-04-19,Premium,2850.06
7758,Sylvia Steele,batkins@example.net,Panama,2021-07-01,Premium,2290.22
7759,Tara Carson,hamiltonantonio@example.net,Croatia,2024-06-16,Standard,2669
7760,Joseph Beck,staylor@example.net,San Marino,2023-09-16,Standard,1640.13
7761,Ryan Adams,kevin93@example.com,Honduras,2023-07-01,Standard,921.07
7762,Kellie Boyd,gdouglas@example.com,Egypt,2023-11-12,Basic,468.53
7763,Robyn Mathews,tiffanygriffith@example.org,Bermuda,2024-05-12,Standard,354.31
7764,Gabrielle Hall,adriana96@example.org,Tonga,2022-03-11,Standard,1513.36
7765,Dan Larsen,martindaniel@example.net,New Caledonia,2023-03-09,Standard,250.17
7766,Matthew Moyer,hbrown@example.com,Denmark,2024-03-27,Premium,7418.04
7767,Erica Diaz,brandon18@example.org,Sweden,2022-06-07,Basic,632.06
7768,Stephanie Charles,fwalls@example.com,Cayman Islands,2024-05-14,Standard,1531
7769,Jason Phillips,robertwoods@example.net,Afghanistan,2024-11-29,Basic,678.82
7770,Lori Lyons,smithbilly@example.net,Tuvalu,2020-11-09,Standard,544.09
7771,Sean English,harrismarc@example.net,Lesotho,2020-03-08,Premium,2301.99
7772,Troy Fox,sherry42@example.com,Canada,2021-05-20,Premium,7155.63
7773,Patrick Davis MD,smithkimberly@example.com,China,2021-10-07,Premium,12493.22
7774,Jennifer Cruz DVM,qgonzalez@example.org,Thailand,2023-02-23,Basic,369.07
7775,Juan Jones,johnsonmariah@example.org,Uzbekistan,2020-02-11,Standard,1827.99
7776,David Johnson,larashane@example.com,Somalia,2024-11-08,Standard,1852.79
7777,Tyrone Ewing,nathanielperkins@example.com,Mayotte,2023-02-16,Standard,651.34
7778,Edward Davis,walter21@example.com,Saint Pierre and Miquelon,2020-11-16,Basic,461.3
7779,Richard King,christianmckinney@example.com,Azerbaijan,2022-06-13,Standard,693.65
7780,Stacey Mcgrath,khawkins@example.net,Benin,2023-08-10,Basic,387.21
7781,John Kim,swarren@example.net,Paraguay,2020-10-04,Basic,351.01
7782,Lori Lester,chenpatrick@example.org,Portugal,2021-10-12,Standard,744.18
7783,Robin Hayes,christopher55@example.org,Nauru,2024-02-04,Standard,1029.45
7784,Shane Clark,morrisonadrienne@example.org,Cyprus,2020-09-14,Standard,2619.86
7785,Kayla Bush,reneepayne@example.net,Cape Verde,2024-12-08,Standard,394.8
7786,Eduardo Griffin DDS,kevin46@example.org,Sri Lanka,2024-01-11,Basic,70.25
7787,Janet Castillo,kyork@example.org,Egypt,2021-07-03,Standard,904.41
7788,Adrian Rush,david21@example.net,Marshall Islands,2022-06-19,Basic,658.74
7789,Stephen Richards,martinronald@example.net,Monaco,2021-02-13,Standard,2572.85
7790,Janet Romero,jesseyoung@example.com,Bolivia,2022-06-07,Standard,413.78
7791,Matthew Murphy,geraldcortez@example.net,Pitcairn Islands,2020-09-27,Basic,613.68
7792,Heidi Smith,harrisonamy@example.org,Azerbaijan,2024-11-07,Standard,2222.44
7793,Sally Chaney,mariaramirez@example.org,Thailand,2023-04-22,Premium,7319.39
7794,Mr. Brett Miller,stacygonzales@example.com,Zambia,2024-09-13,Standard,531.78
7795,Greg Hill,michelle17@example.org,Saudi Arabia,2023-09-23,Standard,2464.15
7796,Abigail Russell,mary76@example.com,Kiribati,2022-06-26,Basic,687.63
7797,Tina Watson,fishersarah@example.com,Grenada,2021-05-13,Standard,2223.68
7798,Tanya Gibbs,kristahughes@example.org,Belarus,2022-06-11,Basic,197.56
7799,Jessica Macdonald,toneill@example.com,United States Minor Outlying Islands,2020-12-17,Standard,1800.15
7800,Sheryl Thompson,catherinemercer@example.net,South Georgia and the South Sandwich Islands,2021-02-25,Standard,1323.08
7801,Curtis Garcia,umccarthy@example.org,Hungary,2022-01-18,Premium,11539.76
7802,Dylan Wilcox,caseyjoseph@example.org,Antarctica (the territory South of 60 deg S),2020-10-21,Basic,425.72
7803,Molly Holmes,ortegacatherine@example.org,Andorra,2022-03-22,Standard,649
7804,Sheri Hodges,ssteele@example.net,Nauru,2022-08-08,Standard,799.31
7805,Mark Ford,kmurphy@example.net,Belgium,2020-07-10,Standard,2570.52
7806,Brian Wilkerson,brayelizabeth@example.net,Kuwait,2023-06-19,Standard,613.92
7807,Angela West,heather16@example.com,Bangladesh,2022-11-15,Basic,630.48
7808,Frank Kennedy,zjordan@example.net,Martinique,2024-01-24,Standard,2463.24
7809,Nicholas Pierce,harrisangela@example.com,Cameroon,2021-07-30,Basic,281.47
7810,Holly Salazar,jonesmichelle@example.com,Venezuela,2022-11-28,Premium,11679.8
7811,Mary Bentley,lpalmer@example.net,Guam,2022-08-02,Premium,3717.03
7812,Joshua Davidson,jameskrista@example.com,Tanzania,2022-05-26,Standard,1266.92
7813,Christina Dixon,hansenluke@example.net,El Salvador,2020-08-20,Basic,404.28
7814,Jennifer Jenkins,stephen16@example.net,Ghana,2022-04-16,Standard,2702.93
7815,Charles Davis,kathleenmitchell@example.org,Poland,2021-05-16,Standard,925.95
7816,Craig Valdez,wmatthews@example.com,Bhutan,2022-01-21,Standard,2890.81
7817,Robin Reid,steven01@example.com,Mexico,2021-11-16,Standard,132.24
7818,Hannah Garrett,jessicawilkerson@example.org,China,2021-03-18,Standard,2564.48
7819,Philip Stokes,bradleymedina@example.com,Saint Martin,2021-04-10,Basic,545.71
7820,Travis Williams,berrynancy@example.org,Saint Pierre and Miquelon,2024-10-09,Standard,1282.18
7821,Brianna Elliott,edwardnorman@example.net,Slovenia,2024-10-13,Standard,2512.8
7822,Heather Ramos MD,ramseyandrea@example.com,Cook Islands,2022-09-20,Standard,2667.49
7823,Jeremy Gonzales,laurawilliams@example.com,Kyrgyz Republic,2022-01-31,Standard,2617.19
7824,Donald Perkins,coxbarbara@example.org,Andorra,2020-07-06,Standard,1890.31
7825,Franklin Allen,nicholas08@example.net,Maldives,2023-12-07,Basic,86.79
7826,Mitchell Castro,anneblack@example.com,Uzbekistan,2020-02-28,Standard,232.05
7827,Diana Riley,lfreeman@example.com,Burkina Faso,2022-12-22,Basic,341.21
7828,Manuel Miller,pattersonstacey@example.org,Korea,2024-09-29,Premium,10876.43
7829,Kelly Ayers,adamsrenee@example.org,Afghanistan,2024-08-17,Basic,634.54
7830,Nicholas Pineda,veronicalane@example.net,Uruguay,2020-01-04,Premium,7489.51
7831,Katherine Wang,ealvarez@example.com,Papua New Guinea,2020-08-23,Basic,416.72
7832,Patrick Parks,justin10@example.org,Niger,2024-08-14,Standard,2387.52
7833,Roberta Davis,wendyruiz@example.com,Svalbard & Jan Mayen Islands,2021-07-27,Premium,8047.81
7834,Kevin Duarte,mackenzie42@example.com,Anguilla,2023-02-24,Standard,2849.91
7835,Kayla Rodriguez,raymondbruce@example.com,Comoros,2024-10-04,Standard,2687.93
7836,Jesus Turner,nicolerandolph@example.net,Gambia,2022-06-24,Standard,204.63
7837,Richard Gibbs,sandrawalsh@example.net,Tuvalu,2020-08-05,Standard,2743.82
7838,Rhonda Sanders,yvette19@example.com,Fiji,2023-04-16,Basic,719.42
7839,Melanie Clarke,qrios@example.net,Turkmenistan,2024-02-19,Basic,377.68
7840,Colton Gibbs,qwaller@example.org,Svalbard & Jan Mayen Islands,2022-06-05,Standard,2450.49
7841,Eric Ramirez,sdavis@example.net,Reunion,2020-11-09,Basic,749.73
7842,Eileen Hughes,robin66@example.org,United States Minor Outlying Islands,2021-09-04,Standard,826.98
7843,Gregory Miller,zbarnett@example.org,Cayman Islands,2021-01-06,Premium,11692.9
7844,Debra Horn,bassdaniel@example.net,Ireland,2020-05-15,Standard,1273.7
7845,James Singh,silvalisa@example.net,Pakistan,2023-03-08,Premium,5153.19
7846,Carla Gross,bennettjoseph@example.org,Saint Martin,2021-10-12,Standard,2943.28
7847,Anthony Lee,carlos09@example.org,Fiji,2024-03-07,Standard,2976.55
7848,Christopher Howard,adam56@example.net,Reunion,2022-11-10,Standard,1096.38
7849,Charles Berry,tmcgee@example.com,China,2022-12-24,Standard,714.11
7850,Raven Malone,lindaleonard@example.org,Malta,2022-01-26,Basic,344.29
7851,Laura Johnson,parkerpaul@example.org,Cote d'Ivoire,2024-09-28,Standard,101.62
7852,Timothy Dennis,njones@example.org,Papua New Guinea,2020-04-23,Basic,362.46
7853,John Campbell,melissajones@example.org,Zambia,2020-10-18,Standard,1367.49
7854,Donald Ford,boyertammy@example.net,Hong Kong,2023-09-24,Standard,1602.22
7855,Linda Petersen,simpsonjames@example.org,Thailand,2020-02-27,Standard,1627.73
7856,Carrie Wilson,jessicathomas@example.com,Azerbaijan,2022-03-25,Basic,620.48
7857,Steven Wade,davidanderson@example.net,Kenya,2020-11-23,Premium,12651.84
7858,Olivia Fisher,brandon04@example.net,United Kingdom,2024-01-08,Standard,716.05
7859,Laura Carson,david34@example.net,Rwanda,2023-04-06,Basic,664.8
7860,Jessica Russell,erobinson@example.org,Suriname,2022-04-16,Basic,753.5
7861,Sara Taylor,cruzjohn@example.com,Guinea-Bissau,2023-06-27,Standard,1529.7
7862,Lisa Woods,carla56@example.com,Guinea-Bissau,2022-09-19,Premium,11586.62
7863,James Henderson,csanders@example.com,Morocco,2022-10-05,Premium,6676.02
7864,Colleen Park,longbreanna@example.net,Zimbabwe,2024-12-16,Standard,578.79
7865,Adam Martin,evanhenderson@example.net,Equatorial Guinea,2022-06-30,Basic,568.34
7866,Christina Taylor,jennifer42@example.org,Gambia,2024-03-04,Standard,520.72
7867,Adam Campbell,leslieoliver@example.org,Grenada,2022-03-18,Premium,8521.74
7868,Ariel Montgomery,robertojones@example.com,Iran,2021-08-14,Premium,11106.25
7869,Erica Wade,timothygomez@example.net,Kuwait,2020-07-07,Standard,551.62
7870,Amanda Flores,kathydavis@example.net,Australia,2023-11-27,Standard,728.58
7871,Mr. Steven Rivera DDS,yolandanelson@example.com,Bouvet Island (Bouvetoya),2023-05-14,Premium,2183.63
7872,Jeffrey Hill,jessicalawson@example.com,China,2023-09-21,Premium,7723.32
7873,Brittany Meyers,brenda03@example.org,Cameroon,2024-12-04,Standard,1084.13
7874,Melissa Davis,renee59@example.net,Tanzania,2022-09-24,Premium,12046.88
7875,Isabella Rowe,chad71@example.com,India,2024-03-04,Standard,2354.59
7876,Terry Robinson,wilsonchristopher@example.net,Latvia,2020-04-11,Premium,9867.47
7877,Christine Kelley,edwardkelly@example.net,Cook Islands,2022-05-15,Standard,2629.88
7878,Shawn Adams,harrisoneric@example.org,Palau,2022-07-15,Basic,161.8
7879,Benjamin Flowers,baxtercory@example.com,Ukraine,2021-09-22,Basic,150.22
7880,Ms. Tiffany Gray,snydertimothy@example.org,British Virgin Islands,2024-01-03,Basic,792.36
